country,iso3,who_region,month_start,month_lab,cases,deaths
Indonesia,IDN,SEARO,01-11-22,nov-22,0,0
Indonesia,IDN,SEARO,01-12-22,Dec 2022,0,0
Indonesia,IDN,SEARO,01-01-23,janv-23,0,0
Indonesia,IDN,SEARO,01-02-23,Feb 2023,0,0
Indonesia,IDN,SEARO,01-03-23,mars-23,0,0
Indonesia,IDN,SEARO,01-04-23,Apr 2023,0,0
Indonesia,IDN,SEARO,01-05-23,May 2023,0,0
Indonesia,IDN,SEARO,01-06-23,Jun 2023,0,0
Indonesia,IDN,SEARO,01-07-23,Jul 2023,0,0
Indonesia,IDN,SEARO,01-08-23,Aug 2023,0,0
Indonesia,IDN,SEARO,01-09-23,sept-23,0,0
Indonesia,IDN,SEARO,01-10-23,oct-23,29,0
Indonesia,IDN,SEARO,01-11-23,nov-23,30,0
Indonesia,IDN,SEARO,01-12-23,Dec 2023,13,0
Indonesia,IDN,SEARO,01-01-24,janv-24,7,0
Indonesia,IDN,SEARO,01-02-24,Feb 2024,4,0
Indonesia,IDN,SEARO,01-03-24,mars-24,0,0
Indonesia,IDN,SEARO,01-04-24,Apr 2024,2,0
Indonesia,IDN,SEARO,01-05-24,May 2024,1,0
Iran (Islamic Republic of),IRN,EMRO,01-08-22,Aug 2022,1,0
Ireland,IRL,EURO,01-05-22,May 2022,9,0
Ireland,IRL,EURO,01-06-22,Jun 2022,30,0
Ireland,IRL,EURO,01-07-22,Jul 2022,46,0
Ireland,IRL,EURO,01-08-22,Aug 2022,59,0
Ireland,IRL,EURO,01-09-22,sept-22,39,0
Ireland,IRL,EURO,01-10-22,oct-22,23,0
Ireland,IRL,EURO,01-11-22,nov-22,14,0
Ireland,IRL,EURO,01-12-22,Dec 2022,5,0
Ireland,IRL,EURO,01-01-23,janv-23,3,0
Ireland,IRL,EURO,01-02-23,Feb 2023,0,0
Ireland,IRL,EURO,01-03-23,mars-23,0,0
Ireland,IRL,EURO,01-04-23,Apr 2023,0,0
Ireland,IRL,EURO,01-05-23,May 2023,1,0
Ireland,IRL,EURO,01-06-23,Jun 2023,0,0
Ireland,IRL,EURO,01-07-23,Jul 2023,0,0
Ireland,IRL,EURO,01-08-23,Aug 2023,0,0
Ireland,IRL,EURO,01-09-23,sept-23,10,0
Ireland,IRL,EURO,01-10-23,oct-23,3,0
Ireland,IRL,EURO,01-11-23,nov-23,2,0
Ireland,IRL,EURO,01-12-23,Dec 2023,0,0
Ireland,IRL,EURO,01-01-24,janv-24,0,0
Ireland,IRL,EURO,01-02-24,Feb 2024,1,0
Ireland,IRL,EURO,01-03-24,mars-24,0,0
Ireland,IRL,EURO,01-04-24,Apr 2024,1,0
Ireland,IRL,EURO,01-05-24,May 2024,1,0
Israel,ISR,EURO,01-05-22,May 2022,2,0
Israel,ISR,EURO,01-06-22,Jun 2022,40,0
Israel,ISR,EURO,01-07-22,Jul 2022,79,0
Israel,ISR,EURO,01-08-22,Aug 2022,113,0
Israel,ISR,EURO,01-09-22,sept-22,16,0
Israel,ISR,EURO,01-10-22,oct-22,12,0
Israel,ISR,EURO,01-11-22,nov-22,0,0
Israel,ISR,EURO,01-12-22,Dec 2022,0,0
Israel,ISR,EURO,01-01-23,janv-23,0,0
Israel,ISR,EURO,01-02-23,Feb 2023,0,0
Israel,ISR,EURO,01-03-23,mars-23,0,0
Israel,ISR,EURO,01-04-23,Apr 2023,0,0
Israel,ISR,EURO,01-05-23,May 2023,0,0
Israel,ISR,EURO,01-06-23,Jun 2023,1,0
Israel,ISR,EURO,01-07-23,Jul 2023,0,0
Israel,ISR,EURO,01-08-23,Aug 2023,0,0
Israel,ISR,EURO,01-09-23,sept-23,0,0
Israel,ISR,EURO,01-10-23,oct-23,-1,0
Israel,ISR,EURO,01-11-23,nov-23,0,0
Israel,ISR,EURO,01-12-23,Dec 2023,13,0
Israel,ISR,EURO,01-01-24,janv-24,0,0
Israel,ISR,EURO,01-02-24,Feb 2024,18,0
Israel,ISR,EURO,01-03-24,mars-24,0,0
Israel,ISR,EURO,01-04-24,Apr 2024,1,0
Israel,ISR,EURO,01-05-24,May 2024,18,0
Italy,ITA,EURO,01-05-22,May 2022,14,0
Italy,ITA,EURO,01-06-22,Jun 2022,145,0
Italy,ITA,EURO,01-07-22,Jul 2022,267,0
Italy,ITA,EURO,01-08-22,Aug 2022,334,0
Italy,ITA,EURO,01-09-22,sept-22,90,0
Italy,ITA,EURO,01-10-22,oct-22,44,0
Italy,ITA,EURO,01-11-22,nov-22,26,0
Italy,ITA,EURO,01-12-22,Dec 2022,18,0
Italy,ITA,EURO,01-01-23,janv-23,16,0
Italy,ITA,EURO,01-02-23,Feb 2023,3,0
Italy,ITA,EURO,01-03-23,mars-23,0,0
Italy,ITA,EURO,01-04-23,Apr 2023,0,0
Italy,ITA,EURO,01-05-23,May 2023,0,0
Italy,ITA,EURO,01-06-23,Jun 2023,0,0
Italy,ITA,EURO,01-07-23,Jul 2023,0,0
Italy,ITA,EURO,01-08-23,Aug 2023,1,0
Italy,ITA,EURO,01-09-23,sept-23,5,0
Italy,ITA,EURO,01-10-23,oct-23,3,0
Italy,ITA,EURO,01-11-23,nov-23,6,0
Italy,ITA,EURO,01-12-23,Dec 2023,17,0
Italy,ITA,EURO,01-01-24,janv-24,26,0
Italy,ITA,EURO,01-02-24,Feb 2024,13,0
Italy,ITA,EURO,01-03-24,mars-24,14,0
Italy,ITA,EURO,01-04-24,Apr 2024,1,0
Italy,ITA,EURO,01-05-24,May 2024,4,0
Jamaica,JAM,AMRO,01-07-22,Jul 2022,2,0
Jamaica,JAM,AMRO,01-08-22,Aug 2022,5,0
Jamaica,JAM,AMRO,01-09-22,sept-22,7,0
Jamaica,JAM,AMRO,01-10-22,oct-22,2,0
Jamaica,JAM,AMRO,01-11-22,nov-22,2,0
Jamaica,JAM,AMRO,01-12-22,Dec 2022,0,0
Jamaica,JAM,AMRO,01-01-23,janv-23,0,0
Jamaica,JAM,AMRO,01-02-23,Feb 2023,0,0
Jamaica,JAM,AMRO,01-03-23,mars-23,3,0
Jamaica,JAM,AMRO,01-04-23,Apr 2023,0,0
Jamaica,JAM,AMRO,01-05-23,May 2023,0,0
Jamaica,JAM,AMRO,01-06-23,Jun 2023,0,0
Jamaica,JAM,AMRO,01-07-23,Jul 2023,0,0
Jamaica,JAM,AMRO,01-08-23,Aug 2023,0,0
Jamaica,JAM,AMRO,01-09-23,sept-23,0,0
Jamaica,JAM,AMRO,01-10-23,oct-23,0,0
Jamaica,JAM,AMRO,01-11-23,nov-23,0,0
Jamaica,JAM,AMRO,01-12-23,Dec 2023,0,0
Jamaica,JAM,AMRO,01-01-24,janv-24,0,0
Jamaica,JAM,AMRO,01-02-24,Feb 2024,0,0
Jamaica,JAM,AMRO,01-03-24,mars-24,0,0
Jamaica,JAM,AMRO,01-04-24,Apr 2024,0,0
Jamaica,JAM,AMRO,01-05-24,May 2024,0,0
Japan,JPN,WPRO,01-01-22,janv-22,0,0
Japan,JPN,WPRO,01-07-22,Jul 2022,2,0
Japan,JPN,WPRO,01-08-22,Aug 2022,2,0
Japan,JPN,WPRO,01-09-22,sept-22,2,0
Japan,JPN,WPRO,01-10-22,oct-22,1,0
Japan,JPN,WPRO,01-12-22,Dec 2022,1,0
Japan,JPN,WPRO,01-01-23,janv-23,7,0
Japan,JPN,WPRO,01-02-23,Feb 2023,7,0
Japan,JPN,WPRO,01-03-23,mars-23,60,0
Japan,JPN,WPRO,01-04-23,Apr 2023,39,0
Japan,JPN,WPRO,01-05-23,May 2023,42,0
Japan,JPN,WPRO,01-06-23,Jun 2023,23,0
Japan,JPN,WPRO,01-07-23,Jul 2023,8,0
Japan,JPN,WPRO,01-08-23,Aug 2023,1,0
Japan,JPN,WPRO,01-09-23,sept-23,11,0
Japan,JPN,WPRO,01-10-23,oct-23,7,0
Japan,JPN,WPRO,01-11-23,nov-23,12,0
Japan,JPN,WPRO,01-12-23,Dec 2023,7,1
Japan,JPN,WPRO,01-01-24,janv-24,2,0
Japan,JPN,WPRO,01-02-24,Feb 2024,6,0
Japan,JPN,WPRO,01-03-24,mars-24,2,0
Japan,JPN,WPRO,01-04-24,Apr 2024,3,0
Japan,JPN,WPRO,01-05-24,May 2024,2,0
Jordan,JOR,EMRO,01-09-22,sept-22,1,0
Lao People's Democratic Republic,LAO,WPRO,01-09-23,sept-23,1,0
Latvia,LVA,EURO,01-06-22,Jun 2022,2,0
Latvia,LVA,EURO,01-07-22,Jul 2022,1,0
Latvia,LVA,EURO,01-08-22,Aug 2022,1,0
Latvia,LVA,EURO,01-09-22,sept-22,1,0
Latvia,LVA,EURO,01-10-22,oct-22,1,0
Latvia,LVA,EURO,01-11-22,nov-22,0,0
Latvia,LVA,EURO,01-12-22,Dec 2022,0,0
Latvia,LVA,EURO,01-01-23,janv-23,0,0
Latvia,LVA,EURO,01-02-23,Feb 2023,0,0
Latvia,LVA,EURO,01-03-23,mars-23,0,0
Latvia,LVA,EURO,01-04-23,Apr 2023,0,0
Latvia,LVA,EURO,01-05-23,May 2023,0,0
Latvia,LVA,EURO,01-06-23,Jun 2023,0,0
Latvia,LVA,EURO,01-07-23,Jul 2023,0,0
Latvia,LVA,EURO,01-08-23,Aug 2023,0,0
Latvia,LVA,EURO,01-09-23,sept-23,0,0
Latvia,LVA,EURO,01-10-23,oct-23,0,0
Latvia,LVA,EURO,01-11-23,nov-23,0,0
Latvia,LVA,EURO,01-12-23,Dec 2023,0,0
Latvia,LVA,EURO,01-01-24,janv-24,0,0
Latvia,LVA,EURO,01-02-24,Feb 2024,0,0
Latvia,LVA,EURO,01-03-24,mars-24,0,0
Latvia,LVA,EURO,01-04-24,Apr 2024,0,0
Latvia,LVA,EURO,01-05-24,May 2024,0,0
Lebanon,LBN,EMRO,01-06-22,Jun 2022,1,0
Lebanon,LBN,EMRO,01-07-22,Jul 2022,3,0
Lebanon,LBN,EMRO,01-08-22,Aug 2022,2,0
Lebanon,LBN,EMRO,01-09-22,sept-22,5,0
Lebanon,LBN,EMRO,01-10-22,oct-22,7,0
Lebanon,LBN,EMRO,01-11-22,nov-22,6,0
Lebanon,LBN,EMRO,01-01-23,janv-23,2,0
Lebanon,LBN,EMRO,01-03-23,mars-23,1,0
Liberia,LBR,AFRO,01-07-22,Jul 2022,1,0
Liberia,LBR,AFRO,01-08-22,Aug 2022,2,0
Liberia,LBR,AFRO,01-09-22,sept-22,0,0
Liberia,LBR,AFRO,01-10-22,oct-22,0,0
Liberia,LBR,AFRO,01-11-22,nov-22,1,0
Liberia,LBR,AFRO,01-12-22,Dec 2022,2,0
Liberia,LBR,AFRO,01-01-23,janv-23,1,0
Liberia,LBR,AFRO,01-02-23,Feb 2023,1,0
Liberia,LBR,AFRO,01-03-23,mars-23,2,0
Liberia,LBR,AFRO,01-04-23,Apr 2023,2,0
Liberia,LBR,AFRO,01-05-23,May 2023,1,0
Liberia,LBR,AFRO,01-06-23,Jun 2023,0,0
Liberia,LBR,AFRO,01-07-23,Jul 2023,0,0
Liberia,LBR,AFRO,01-08-23,Aug 2023,0,0
Liberia,LBR,AFRO,01-09-23,sept-23,0,0
Liberia,LBR,AFRO,01-10-23,oct-23,0,0
Liberia,LBR,AFRO,01-11-23,nov-23,3,0
Liberia,LBR,AFRO,01-12-23,Dec 2023,2,0
Liberia,LBR,AFRO,01-01-24,janv-24,1,0
Liberia,LBR,AFRO,01-02-24,Feb 2024,2,0
Liberia,LBR,AFRO,01-03-24,mars-24,2,0
Liberia,LBR,AFRO,01-04-24,Apr 2024,0,0
Liberia,LBR,AFRO,01-05-24,May 2024,0,0
Lithuania,LTU,EURO,01-08-22,Aug 2022,5,0
Lithuania,LTU,EURO,01-09-22,sept-22,0,0
Lithuania,LTU,EURO,01-10-22,oct-22,0,0
Lithuania,LTU,EURO,01-11-22,nov-22,0,0
Lithuania,LTU,EURO,01-12-22,Dec 2022,0,0
Lithuania,LTU,EURO,01-01-23,janv-23,0,0
Lithuania,LTU,EURO,01-02-23,Feb 2023,0,0
Lithuania,LTU,EURO,01-03-23,mars-23,0,0
Lithuania,LTU,EURO,01-04-23,Apr 2023,0,0
Lithuania,LTU,EURO,01-05-23,May 2023,0,0
Lithuania,LTU,EURO,01-06-23,Jun 2023,0,0
Lithuania,LTU,EURO,01-07-23,Jul 2023,0,0
Lithuania,LTU,EURO,01-08-23,Aug 2023,0,0
Lithuania,LTU,EURO,01-09-23,sept-23,0,0
Lithuania,LTU,EURO,01-10-23,oct-23,0,0
Lithuania,LTU,EURO,01-11-23,nov-23,0,0
Lithuania,LTU,EURO,01-12-23,Dec 2023,0,0
Lithuania,LTU,EURO,01-01-24,janv-24,0,0
Lithuania,LTU,EURO,01-02-24,Feb 2024,0,0
Lithuania,LTU,EURO,01-03-24,mars-24,0,0
Lithuania,LTU,EURO,01-04-24,Apr 2024,0,0
Lithuania,LTU,EURO,01-05-24,May 2024,0,0
Luxembourg,LUX,EURO,01-06-22,Jun 2022,3,0
Luxembourg,LUX,EURO,01-07-22,Jul 2022,20,0
Luxembourg,LUX,EURO,01-08-22,Aug 2022,30,0
Luxembourg,LUX,EURO,01-09-22,sept-22,2,0
Luxembourg,LUX,EURO,01-10-22,oct-22,0,0
Luxembourg,LUX,EURO,01-11-22,nov-22,2,0
Luxembourg,LUX,EURO,01-12-22,Dec 2022,0,0
Luxembourg,LUX,EURO,01-01-23,janv-23,0,0
Luxembourg,LUX,EURO,01-02-23,Feb 2023,0,0
Luxembourg,LUX,EURO,01-03-23,mars-23,0,0
Luxembourg,LUX,EURO,01-04-23,Apr 2023,0,0
Luxembourg,LUX,EURO,01-05-23,May 2023,0,0
Luxembourg,LUX,EURO,01-06-23,Jun 2023,0,0
Luxembourg,LUX,EURO,01-07-23,Jul 2023,0,0
Luxembourg,LUX,EURO,01-08-23,Aug 2023,2,0
Luxembourg,LUX,EURO,01-09-23,sept-23,0,0
Luxembourg,LUX,EURO,01-10-23,oct-23,1,0
Luxembourg,LUX,EURO,01-11-23,nov-23,0,0
Luxembourg,LUX,EURO,01-12-23,Dec 2023,0,0
Luxembourg,LUX,EURO,01-01-24,janv-24,0,0
Luxembourg,LUX,EURO,01-02-24,Feb 2024,1,0
Luxembourg,LUX,EURO,01-03-24,mars-24,0,0
Luxembourg,LUX,EURO,01-04-24,Apr 2024,0,0
Luxembourg,LUX,EURO,01-05-24,May 2024,0,0
Malaysia,MYS,WPRO,01-08-23,Aug 2023,2,0
Malaysia,MYS,WPRO,01-10-23,oct-23,2,0
Malaysia,MYS,WPRO,01-11-23,nov-23,5,0
Malta,MLT,EURO,01-05-22,May 2022,1,0
Malta,MLT,EURO,01-06-22,Jun 2022,5,0
Malta,MLT,EURO,01-07-22,Jul 2022,11,0
Malta,MLT,EURO,01-08-22,Aug 2022,14,0
Malta,MLT,EURO,01-09-22,sept-22,2,0
Malta,MLT,EURO,01-10-22,oct-22,0,0
Malta,MLT,EURO,01-11-22,nov-22,0,0
Malta,MLT,EURO,01-12-22,Dec 2022,0,0
Malta,MLT,EURO,01-01-23,janv-23,0,0
Malta,MLT,EURO,01-02-23,Feb 2023,0,0
Malta,MLT,EURO,01-03-23,mars-23,1,0
Malta,MLT,EURO,01-04-23,Apr 2023,0,0
Malta,MLT,EURO,01-05-23,May 2023,0,0
Malta,MLT,EURO,01-06-23,Jun 2023,0,0
Malta,MLT,EURO,01-07-23,Jul 2023,0,0
Malta,MLT,EURO,01-08-23,Aug 2023,0,0
Malta,MLT,EURO,01-09-23,sept-23,0,0
Malta,MLT,EURO,01-10-23,oct-23,1,0
Malta,MLT,EURO,01-11-23,nov-23,0,0
Malta,MLT,EURO,01-12-23,Dec 2023,0,0
Malta,MLT,EURO,01-01-24,janv-24,0,0
Malta,MLT,EURO,01-02-24,Feb 2024,0,0
Malta,MLT,EURO,01-03-24,mars-24,0,0
Malta,MLT,EURO,01-04-24,Apr 2024,0,0
Malta,MLT,EURO,01-05-24,May 2024,0,0
Martinique,MTQ,AMRO,01-07-22,Jul 2022,1,0
Martinique,MTQ,AMRO,01-08-22,Aug 2022,0,0
Martinique,MTQ,AMRO,01-09-22,sept-22,0,0
Martinique,MTQ,AMRO,01-10-22,oct-22,0,0
Martinique,MTQ,AMRO,01-11-22,nov-22,0,0
Martinique,MTQ,AMRO,01-12-22,Dec 2022,0,0
Martinique,MTQ,AMRO,01-01-23,janv-23,6,0
Martinique,MTQ,AMRO,01-02-23,Feb 2023,0,0
Martinique,MTQ,AMRO,01-03-23,mars-23,0,0
Martinique,MTQ,AMRO,01-04-23,Apr 2023,0,0
Martinique,MTQ,AMRO,01-05-23,May 2023,0,0
Martinique,MTQ,AMRO,01-06-23,Jun 2023,0,0
Martinique,MTQ,AMRO,01-07-23,Jul 2023,0,0
Martinique,MTQ,AMRO,01-08-23,Aug 2023,0,0
Martinique,MTQ,AMRO,01-09-23,sept-23,0,0
Martinique,MTQ,AMRO,01-10-23,oct-23,0,0
Martinique,MTQ,AMRO,01-11-23,nov-23,0,0
Martinique,MTQ,AMRO,01-12-23,Dec 2023,0,0
Martinique,MTQ,AMRO,01-01-24,janv-24,0,0
Martinique,MTQ,AMRO,01-02-24,Feb 2024,0,0
Martinique,MTQ,AMRO,01-03-24,mars-24,0,0
Martinique,MTQ,AMRO,01-04-24,Apr 2024,0,0
Martinique,MTQ,AMRO,01-05-24,May 2024,0,0
Mexico,MEX,AMRO,01-05-22,May 2022,4,0
Mexico,MEX,AMRO,01-06-22,Jun 2022,35,0
Mexico,MEX,AMRO,01-07-22,Jul 2022,184,1
Mexico,MEX,AMRO,01-08-22,Aug 2022,1026,3
Mexico,MEX,AMRO,01-09-22,sept-22,1133,9
Mexico,MEX,AMRO,01-10-22,oct-22,774,4
Mexico,MEX,AMRO,01-11-22,nov-22,474,8
Mexico,MEX,AMRO,01-12-22,Dec 2022,143,0
Mexico,MEX,AMRO,01-01-23,janv-23,155,3
Mexico,MEX,AMRO,01-02-23,Feb 2023,53,3
Mexico,MEX,AMRO,01-03-23,mars-23,24,1
Mexico,MEX,AMRO,01-04-23,Apr 2023,16,2
Mexico,MEX,AMRO,01-05-23,May 2023,10,0
Mexico,MEX,AMRO,01-06-23,Jun 2023,13,0
Mexico,MEX,AMRO,01-07-23,Jul 2023,9,0
Mexico,MEX,AMRO,01-08-23,Aug 2023,9,0
Mexico,MEX,AMRO,01-09-23,sept-23,3,0
Mexico,MEX,AMRO,01-10-23,oct-23,5,0
Mexico,MEX,AMRO,01-11-23,nov-23,9,0
Mexico,MEX,AMRO,01-12-23,Dec 2023,0,0
Mexico,MEX,AMRO,01-01-24,janv-24,4,0
Mexico,MEX,AMRO,01-02-24,Feb 2024,1,0
Mexico,MEX,AMRO,01-03-24,mars-24,4,0
Mexico,MEX,AMRO,01-04-24,Apr 2024,9,0
Mexico,MEX,AMRO,01-05-24,May 2024,12,0
Monaco,MCO,EURO,01-08-22,Aug 2022,3,0
Monaco,MCO,EURO,01-09-22,sept-22,0,0
Monaco,MCO,EURO,01-10-22,oct-22,0,0
Monaco,MCO,EURO,01-11-22,nov-22,0,0
Monaco,MCO,EURO,01-12-22,Dec 2022,0,0
Monaco,MCO,EURO,01-01-23,janv-23,0,0
Monaco,MCO,EURO,01-02-23,Feb 2023,0,0
Monaco,MCO,EURO,01-03-23,mars-23,0,0
Monaco,MCO,EURO,01-04-23,Apr 2023,0,0
Monaco,MCO,EURO,01-05-23,May 2023,0,0
Monaco,MCO,EURO,01-06-23,Jun 2023,0,0
Monaco,MCO,EURO,01-07-23,Jul 2023,0,0
Monaco,MCO,EURO,01-08-23,Aug 2023,0,0
Monaco,MCO,EURO,01-09-23,sept-23,0,0
Monaco,MCO,EURO,01-10-23,oct-23,0,0
Monaco,MCO,EURO,01-11-23,nov-23,0,0
Monaco,MCO,EURO,01-12-23,Dec 2023,0,0
Monaco,MCO,EURO,01-01-24,janv-24,0,0
Monaco,MCO,EURO,01-02-24,Feb 2024,0,0
Monaco,MCO,EURO,01-03-24,mars-24,0,0
Monaco,MCO,EURO,01-04-24,Apr 2024,0,0
Monaco,MCO,EURO,01-05-24,May 2024,0,0
Montenegro,MNE,EURO,01-07-22,Jul 2022,1,0
Montenegro,MNE,EURO,01-08-22,Aug 2022,1,0
Montenegro,MNE,EURO,01-09-22,sept-22,0,0
Montenegro,MNE,EURO,01-10-22,oct-22,0,0
Montenegro,MNE,EURO,01-11-22,nov-22,0,0
Montenegro,MNE,EURO,01-12-22,Dec 2022,0,0
Montenegro,MNE,EURO,01-01-23,janv-23,0,0
Montenegro,MNE,EURO,01-02-23,Feb 2023,0,0
Montenegro,MNE,EURO,01-03-23,mars-23,0,0
Montenegro,MNE,EURO,01-04-23,Apr 2023,0,0
Montenegro,MNE,EURO,01-05-23,May 2023,0,0
Montenegro,MNE,EURO,01-06-23,Jun 2023,0,0
Montenegro,MNE,EURO,01-07-23,Jul 2023,0,0
Montenegro,MNE,EURO,01-08-23,Aug 2023,0,0
Montenegro,MNE,EURO,01-09-23,sept-23,0,0
Montenegro,MNE,EURO,01-10-23,oct-23,0,0
Montenegro,MNE,EURO,01-11-23,nov-23,0,0
Montenegro,MNE,EURO,01-12-23,Dec 2023,0,0
Montenegro,MNE,EURO,01-01-24,janv-24,0,0
Montenegro,MNE,EURO,01-02-24,Feb 2024,0,0
Montenegro,MNE,EURO,01-03-24,mars-24,0,0
Montenegro,MNE,EURO,01-04-24,Apr 2024,0,0
Montenegro,MNE,EURO,01-05-24,May 2024,0,0
Morocco,MAR,EMRO,01-06-22,Jun 2022,1,0
Morocco,MAR,EMRO,01-08-22,Aug 2022,2,0
Mozambique,MOZ,AFRO,01-10-22,oct-22,1,1
Mozambique,MOZ,AFRO,01-11-22,nov-22,0,0
Mozambique,MOZ,AFRO,01-12-22,Dec 2022,0,0
Mozambique,MOZ,AFRO,01-01-23,janv-23,0,0
Mozambique,MOZ,AFRO,01-02-23,Feb 2023,0,0
Mozambique,MOZ,AFRO,01-03-23,mars-23,0,0
Mozambique,MOZ,AFRO,01-04-23,Apr 2023,0,0
Mozambique,MOZ,AFRO,01-05-23,May 2023,0,0
Mozambique,MOZ,AFRO,01-06-23,Jun 2023,0,0
Mozambique,MOZ,AFRO,01-07-23,Jul 2023,0,0
Mozambique,MOZ,AFRO,01-08-23,Aug 2023,0,0
Mozambique,MOZ,AFRO,01-09-23,sept-23,0,0
Mozambique,MOZ,AFRO,01-10-23,oct-23,0,0
Mozambique,MOZ,AFRO,01-11-23,nov-23,0,0
Mozambique,MOZ,AFRO,01-12-23,Dec 2023,0,0
Mozambique,MOZ,AFRO,01-01-24,janv-24,0,0
Mozambique,MOZ,AFRO,01-02-24,Feb 2024,0,0
Mozambique,MOZ,AFRO,01-03-24,mars-24,0,0
Mozambique,MOZ,AFRO,01-04-24,Apr 2024,0,0
Mozambique,MOZ,AFRO,01-05-24,May 2024,0,0
Nepal,NPL,SEARO,01-06-23,Jun 2023,1,0
Nepal,NPL,SEARO,01-07-23,Jul 2023,0,0
Nepal,NPL,SEARO,01-08-23,Aug 2023,0,0
Nepal,NPL,SEARO,01-09-23,sept-23,0,0
Nepal,NPL,SEARO,01-10-23,oct-23,0,0
Nepal,NPL,SEARO,01-11-23,nov-23,0,0
Nepal,NPL,SEARO,01-12-23,Dec 2023,0,0
Nepal,NPL,SEARO,01-01-24,janv-24,0,0
Nepal,NPL,SEARO,01-02-24,Feb 2024,0,0
Nepal,NPL,SEARO,01-03-24,mars-24,0,0
Nepal,NPL,SEARO,01-04-24,Apr 2024,0,0
Nepal,NPL,SEARO,01-05-24,May 2024,0,0
Netherlands,NLD,EURO,01-05-22,May 2022,26,0
Netherlands,NLD,EURO,01-06-22,Jun 2022,231,0
